#WAVENUMBER	 TRANSMITTANCE
#cm^(-1)	 %
#DECIMALSYMBOL	 .
3703.5369	 84.6191
3704.0190	 85.8291
3704.5012	 85.2866
3704.9834	 84.3185
3705.4655	 85.2684
3705.9477	 85.9350
3706.4299	 84.9706
3706.9120	 84.9168
3707.3942	 85.9735
3707.8764	 85.7162
3708.3585	 84.8018
3708.8407	 85.2635
3709.3229	 85.9161
3709.8050	 85.3540
3710.2872	 85.8010
3710.7694	 86.6500
3711.2516	 86.3795
3711.7337	 85.8187
3712.2159	 86.7907
3712.6981	 87.3331
3713.1802	 87.1947
3713.6624	 87.4653
3714.1446	 87.8452
3714.6267	 87.8916
3715.1089	 87.6350
3715.5911	 87.4651
3716.0732	 87.4314
3716.5554	 87.0689
3717.0376	 86.6354
3717.5197	 86.7226
3718.0019	 86.5489
3718.4841	 85.8857
3718.9663	 85.9745
3719.4484	 86.0283
3719.9306	 85.3894
3720.4128	 85.4896
3720.8949	 85.5886
3721.3771	 84.6364
3721.8593	 84.3683
3722.3414	 84.7948
3722.8236	 84.3779
3723.3058	 84.7141
3723.7879	 84.8326
3724.2701	 83.9060
3724.7523	 83.9964
3725.2344	 84.3389
3725.7166	 83.6629
3726.1988	 83.7359
3726.6809	 83.6148
3727.1631	 83.3562
3727.6453	 84.0855
3728.1275	 83.9441
3728.6096	 83.7226
3729.0918	 84.2043
3729.5740	 83.9079
3730.0561	 83.9375
3730.5383	 84.2333
3731.0205	 83.8375
3731.5026	 84.6008
3731.9848	 86.3426
3732.4670	 86.2152
3732.9491	 85.1660
3733.4313	 84.4190
3733.9135	 84.7507
3734.3956	 85.5040
3734.8778	 85.3741
3735.3600	 85.0078
3735.8422	 84.6836
3736.3243	 85.1355
3736.8065	 85.9247
3737.2887	 86.0893
3737.7708	 86.1013
3738.2530	 86.0953
3738.7352	 86.2898
3739.2173	 86.3916
3739.6995	 86.4715
3740.1817	 86.5991
3740.6638	 86.8735
3741.1460	 87.3518
3741.6282	 87.4264
3742.1103	 87.2621
3742.5925	 87.2398
3743.0747	 87.2443
3743.5568	 87.1603
3744.0390	 87.4416
3744.5212	 88.6639
3745.0034	 88.4327
3745.4855	 88.0773
3745.9677	 87.9925
3746.4499	 88.0151
3746.9320	 88.0329
3747.4142	 88.0779
3747.8964	 88.0695
3748.3785	 88.0072
3748.8607	 88.1483
3749.3429	 88.6629
3749.8250	 88.6575
3750.3072	 88.3949
3750.7894	 88.2511
3751.2715	 88.1965
3751.7537	 88.3724
3752.2359	 88.8680
3752.7181	 88.7089
3753.2002	 88.4506
3753.6824	 88.3675
3754.1646	 88.3370
3754.6467	 88.3372
3755.1289	 88.3295
3755.6111	 88.2951
3756.0932	 88.3591
3756.5754	 88.5445
3757.0576	 88.5386
3757.5397	 88.3943
3758.0219	 88.3250
3758.5041	 88.3364
3758.9862	 88.3992
3759.4684	 88.5566
3759.9506	 88.6364
3760.4327	 88.4816
3760.9149	 88.3658
3761.3971	 88.3251
3761.8793	 88.3297
3762.3614	 88.3675
3762.8436	 88.3675
3763.3258	 88.3578
3763.8079	 88.3440
3764.2901	 88.2979
3764.7723	 88.2610
3765.2544	 88.3608
3765.7366	 88.5618
3766.2188	 88.5268
3766.7009	 88.4080
3767.1831	 88.3570
3767.6653	 88.3279
3768.1474	 88.3105
3768.6296	 88.2879
3769.1118	 88.3047
3769.5940	 88.5275
3770.0761	 88.6743
3770.5583	 88.4846
3771.0405	 88.3785
3771.5226	 88.3598
3772.0048	 88.3593
3772.4870	 88.3423
3772.9691	 88.3226
3773.4513	 88.3273
3773.9335	 88.3246
3774.4156	 88.3211
3774.8978	 88.3177
3775.3800	 88.3258
3775.8621	 88.3497
3776.3443	 88.3522
3776.8265	 88.3251
3777.3086	 88.3115
3777.7908	 88.3109
3778.2730	 88.2713
3778.7552	 88.2667
3779.2373	 88.4455
3779.7195	 88.5806
3780.2017	 88.4480
3780.6838	 88.3379
3781.1660	 88.3110
3781.6482	 88.3156
3782.1303	 88.3153
3782.6125	 88.3122
3783.0947	 88.2995
3783.5768	 88.2685
3784.0590	 88.3042
3784.5412	 88.3950
3785.0233	 88.4115
3785.5055	 88.3729
3785.9877	 88.3549
3786.4699	 88.3664
3786.9520	 88.3685
3787.4342	 88.3586
3787.9164	 88.3294
3788.3985	 88.2889
3788.8807	 88.2843
3789.3629	 88.2997
3789.8450	 88.2964
3790.3272	 88.2911
3790.8094	 88.2899
3791.2915	 88.2782
3791.7737	 88.2980
3792.2559	 88.3323
3792.7380	 88.3315
3793.2202	 88.3207
3793.7024	 88.3241
3794.1845	 88.3299
3794.6667	 88.3196
3795.1489	 88.2691
3795.6311	 88.2361
3796.1132	 88.3949
3796.5954	 88.5303
3797.0776	 88.4141
3797.5597	 88.3774
3798.0419	 88.3784
3798.5241	 88.3381
3799.0062	 88.3058
3799.4884	 88.2802
3799.9706	 88.2613
3800.4527	 88.2647
3800.9349	 88.4938
3801.4171	 88.9080
3801.8992	 88.6950
3802.3814	 88.4510
3802.8636	 88.4252
3803.3458	 88.3945
3803.8279	 88.3203
3804.3101	 88.3074
3804.7923	 88.3054
3805.2744	 88.2825
3805.7566	 88.2336
3806.2388	 88.2108
3806.7209	 88.4676
3807.2031	 88.7356
3807.6853	 88.5160
3808.1674	 88.3582
3808.6496	 88.3275
3809.1318	 88.3187
3809.6139	 88.3035
3810.0961	 88.2868
3810.5783	 88.2721
3811.0604	 88.2663
3811.5426	 88.3006
3812.0248	 88.3233
3812.5070	 88.3020
3812.9891	 88.3016
3813.4713	 88.3101
3813.9535	 88.2728
3814.4356	 88.2194
3814.9178	 88.1822
3815.4000	 88.2659
3815.8821	 88.7260
3816.3643	 88.8763
3816.8465	 88.5334
3817.3286	 88.3311
3817.8108	 88.2838
3818.2930	 88.3303
3818.7751	 88.3247
3819.2573	 88.2630
3819.7395	 88.2276
3820.2217	 88.3489
3820.7038	 88.5768
3821.1860	 88.6409
3821.6682	 88.7121
3822.1503	 88.6157
3822.6325	 88.4350
3823.1147	 88.3628
3823.5968	 88.3255
3824.0790	 88.2962
3824.5612	 88.2799
3825.0433	 88.2675
3825.5255	 88.2567
3826.0077	 88.2690
3826.4898	 88.4048
3826.9720	 88.4648
3827.4542	 88.3341
3827.9363	 88.2932
3828.4185	 88.3056
3828.9007	 88.2801
3829.3829	 88.2701
3829.8650	 88.2661
3830.3472	 88.2292
3830.8294	 88.2185
3831.3115	 88.3710
3831.7937	 88.5258
3832.2759	 88.4136
3832.7580	 88.3215
3833.2402	 88.2743
3833.7224	 88.1829
3834.2045	 88.1858
3834.6867	 88.4304
3835.1689	 88.5779
3835.6510	 88.4228
3836.1332	 88.2860
3836.6154	 88.2082
3837.0976	 88.2505
3837.5797	 88.6275
3838.0619	 88.9103
3838.5441	 88.5764
3839.0262	 88.3568
3839.5084	 88.3458
3839.9906	 88.3765
3840.4727	 88.3896
3840.9549	 88.4982
3841.4371	 88.5003
3841.9192	 88.3680
3842.4014	 88.2327
3842.8836	 88.1885
3843.3657	 88.3411
3843.8479	 88.4647
3844.3301	 88.3664
3844.8122	 88.2870
3845.2944	 88.2577
3845.7766	 88.2574
3846.2588	 88.2927
3846.7409	 88.3006
3847.2231	 88.2816
3847.7053	 88.2720
3848.1874	 88.2484
3848.6696	 88.2322
3849.1518	 88.2785
3849.6339	 88.3484
3850.1161	 88.3461
3850.5983	 88.2812
3851.0804	 88.2303
3851.5626	 88.3677
3852.0448	 88.6480
3852.5269	 88.4799
3853.0091	 88.2791
3853.4913	 88.3427
3853.9735	 89.0487
3854.4556	 89.1382
3854.9378	 88.6333
3855.4200	 88.3879
3855.9021	 88.2642
3856.3843	 88.2431
3856.8665	 88.3949
3857.3486	 88.5125
3857.8308	 88.3852
3858.3130	 88.2810
3858.7951	 88.2681
3859.2773	 88.2633
3859.7595	 88.2482
3860.2416	 88.2276
3860.7238	 88.2046
3861.2060	 88.2744
3861.6882	 88.4578
3862.1703	 88.4198
3862.6525	 88.2864
3863.1347	 88.2471
3863.6168	 88.2072
3864.0990	 88.2193
3864.5812	 88.4314
3865.0633	 88.6516
3865.5455	 88.5094
3866.0277	 88.3378
3866.5098	 88.2566
3866.9920	 88.2141
3867.4742	 88.2185
3867.9563	 88.2275
3868.4385	 88.2545
3868.9207	 88.3409
3869.4028	 88.4345
3869.8850	 88.6189
3870.3672	 88.6094
3870.8494	 88.4219
3871.3315	 88.3788
3871.8137	 88.3393
3872.2959	 88.2547
3872.7780	 88.1917
3873.2602	 88.1788
3873.7424	 88.3532
3874.2245	 88.5949
3874.7067	 88.4884
3875.1889	 88.3068
3875.6710	 88.2400
3876.1532	 88.2434
3876.6354	 88.2676
3877.1175	 88.2673
3877.5997	 88.2467
3878.0819	 88.2286
3878.5641	 88.2106
3879.0462	 88.1612
3879.5284	 88.1833
3880.0106	 88.4269
3880.4927	 88.5857
3880.9749	 88.4694
3881.4571	 88.3588
3881.9392	 88.2822
3882.4214	 88.2398
3882.9036	 88.2774
3883.3857	 88.3143
3883.8679	 88.2581
3884.3501	 88.1726
3884.8322	 88.1398
3885.3144	 88.3740
3885.7966	 88.7173
3886.2787	 88.4980
3886.7609	 88.2852
3887.2431	 88.2015
3887.7253	 88.1591
3888.2074	 88.1838
3888.6896	 88.2315
3889.1718	 88.2531
3889.6539	 88.2230
3890.1361	 88.1244
3890.6183	 88.1333
3891.1004	 88.4402
3891.5826	 88.5678
3892.0648	 88.3625
3892.5469	 88.2626
3893.0291	 88.2084
3893.5113	 88.1688
3893.9934	 88.2021
3894.4756	 88.2428
3894.9578	 88.2419
3895.4400	 88.2260
3895.9221	 88.2149
3896.4043	 88.1963
3896.8865	 88.1837
3897.3686	 88.2162
3897.8508	 88.2281
3898.3330	 88.1524
3898.8151	 88.2328
3899.2973	 88.5237
3899.7795	 88.4596
3900.2616	 88.2632
3900.7438	 88.1286
3901.2260	 88.1504
3901.7081	 88.4773
3902.1903	 88.5423
3902.6725	 88.2967
3903.1546	 88.1476
3903.6368	 88.2090
3904.1190	 88.5040
3904.6012	 88.4852
3905.0833	 88.3005
3905.5655	 88.2772
3906.0477	 88.3442
3906.5298	 88.3269
3907.0120	 88.2459
3907.4942	 88.2213
3907.9763	 88.2042
3908.4585	 88.1800
3908.9407	 88.1833
3909.4228	 88.2056
3909.9050	 88.2126
3910.3872	 88.1835
3910.8693	 88.1668
3911.3515	 88.1926
3911.8337	 88.2315
3912.3159	 88.2127
3912.7980	 88.1870
3913.2802	 88.1941
3913.7624	 88.1953
3914.2445	 88.1988
3914.7267	 88.1975
3915.2089	 88.1853
3915.6910	 88.1794
3916.1732	 88.1933
3916.6554	 88.2527
3917.1375	 88.3598
3917.6197	 88.3299
3918.1019	 88.2387
3918.5840	 88.2097
3919.0662	 88.1567
3919.5484	 88.1886
3920.0305	 88.3487
3920.5127	 88.3408
3920.9949	 88.2295
3921.4771	 88.2084
3921.9592	 88.2348
3922.4414	 88.2458
3922.9236	 88.2435
3923.4057	 88.2514
3923.8879	 88.2278
3924.3701	 88.2121
3924.8522	 88.2868
3925.3344	 88.3116
3925.8166	 88.2421
3926.2987	 88.1833
3926.7809	 88.1646
3927.2631	 88.1841
3927.7452	 88.1987
3928.2274	 88.2022
3928.7096	 88.2038
3929.1918	 88.2100
3929.6739	 88.2092
3930.1561	 88.2202
3930.6383	 88.2440
3931.1204	 88.2016
3931.6026	 88.1738
3932.0848	 88.2585
3932.5669	 88.3074
3933.0491	 88.2281
3933.5313	 88.1800
3934.0134	 88.1866
3934.4956	 88.1801
3934.9778	 88.1874
3935.4599	 88.1966
3935.9421	 88.1766
3936.4243	 88.1622
3936.9064	 88.1731
3937.3886	 88.2050
3937.8708	 88.2235
3938.3530	 88.1786
3938.8351	 88.1219
3939.3173	 88.1387
3939.7995	 88.1896
3940.2816	 88.2063
3940.7638	 88.1905
3941.2460	 88.1321
3941.7281	 88.0797
3942.2103	 88.1897
3942.6925	 88.3745
3943.1746	 88.3241
3943.6568	 88.1927
3944.1390	 88.1868
3944.6211	 88.2050
3945.1033	 88.1825
3945.5855	 88.1690
3946.0677	 88.1163
3946.5498	 88.0851
3947.0320	 88.1491
3947.5142	 88.2018
3947.9963	 88.1926
3948.4785	 88.1686
3948.9607	 88.1512
3949.4428	 88.1835
3949.9250	 88.2560
3950.4072	 88.2568
3950.8893	 88.1965
3951.3715	 88.1450
3951.8537	 88.1071
3952.3358	 88.1035
3952.8180	 88.1527
3953.3002	 88.1910
3953.7823	 88.1714
3954.2645	 88.1505
3954.7467	 88.1638
3955.2289	 88.1920
3955.7110	 88.2063
3956.1932	 88.1863
3956.6754	 88.1727
3957.1575	 88.1687
3957.6397	 88.1596
3958.1219	 88.1798
3958.6040	 88.1872
3959.0862	 88.1584
3959.5684	 88.1323
3960.0505	 88.1279
3960.5327	 88.1229
3961.0149	 88.1216
3961.4970	 88.1625
3961.9792	 88.1991
3962.4614	 88.1737
3962.9436	 88.1438
3963.4257	 88.1591
3963.9079	 88.1719
3964.3901	 88.1598
3964.8722	 88.1474
3965.3544	 88.1591
3965.8366	 88.1879
3966.3187	 88.1722
3966.8009	 88.1445
3967.2831	 88.1587
3967.7652	 88.1662
3968.2474	 88.1543
3968.7296	 88.1651
3969.2117	 88.1870
3969.6939	 88.1658
3970.1761	 88.1310
3970.6582	 88.1345
3971.1404	 88.1336
3971.6226	 88.1402
3972.1048	 88.1927
3972.5869	 88.2174
3973.0691	 88.1991
3973.5513	 88.1726
3974.0334	 88.1548
3974.5156	 88.1667
3974.9978	 88.1801
3975.4799	 88.1852
3975.9621	 88.1912
3976.4443	 88.1790
3976.9264	 88.1508
3977.4086	 88.1401
3977.8908	 88.1413
3978.3729	 88.1165
3978.8551	 88.0969
3979.3373	 88.1074
3979.8195	 88.1196
3980.3016	 88.1458
3980.7838	 88.1741
3981.2660	 88.1535
3981.7481	 88.1324
3982.2303	 88.1411
3982.7125	 88.1341
3983.1946	 88.1380
3983.6768	 88.1506
3984.1590	 88.1607
3984.6411	 88.1717
3985.1233	 88.1544
3985.6055	 88.1377
3986.0876	 88.1409
3986.5698	 88.1460
3987.0520	 88.1395
3987.5341	 88.1299
3988.0163	 88.1532
3988.4985	 88.1655
3988.9807	 88.1388
3989.4628	 88.1387
3989.9450	 88.1663
3990.4272	 88.1820
3990.9093	 88.1720
3991.3915	 88.1481
3991.8737	 88.1340
3992.3558	 88.1395
3992.8380	 88.1488
3993.3202	 88.1507
3993.8023	 88.1435
3994.2845	 88.1380
3994.7667	 88.1647
3995.2488	 88.1834
3995.7310	 88.1728
3996.2132	 88.1697
3996.6954	 88.1764
3997.1775	 88.1576
3997.6597	 88.1195
3998.1419	 88.1233
3998.6240	 88.1496
3999.1062	 88.1588
3999.5884	 88.1483
4000.0705	 88.1389
# Legacy Status=-8217
# Legacy Status Spare=0
# Inst. Status=1
# Inst. Status Extended=1
# Inst. TimeStamp=2517712[10 usec]
# Inst. Sweep Counter=21437005
# Inst. DSP Error=0
# Inst. Direction=1
# Inst. Resolution=0[Index]
# Inst. Time Tnd=60[msec]
# Inst. Npts=32768
# Inst. Speed Selected=5231[fringes/sec]
# Inst. Speed Average=0.393431425094604[cm/s]
# Inst. Speed RMS=0.478989273309708[%]
# Inst. Time Acq Real=5.28716707229614[sec]
# Inst. Time Tnd Real=0.0600000061094761[sec]
# Inst. Limit Window Low=-27297[half fringes]
# Inst. Limit Window High=27297[half fringes]
# Inst. Limit Tnd Low=-27595[half fringes]
# Inst. Limit Tnd High=27595[half fringes]
# Inst. ZPD Offset=0[data points]
# Inst. Spc Start=0[data points]
# Inst. Spc Npts=32768
# Inst. OP Band Flag=1
# Inst. OPD Max=6.04738473892212[cm]
# Inst. Sweep Counter Rejected=0
# Inst. Speed Reset Threshold=0.800000011920929[%]
# Inst. Laser Wavenumber=13121.8701171875[cm-1]
# Inst. Laser Type=1
# Preamp ADC Channel=0
# Preamp Detector ID=0
# Preamp Sampling Factor=0
# Preamp 2nd Stage Gain=0
# Preamp 1st Stage Gain=3
# Preamp Saturation=0
# Preamp ADC Overflow=0
# Preamp ADC Minimum RAW=-1124209[ADC counts]
# Preamp ADC Maximum RAW=2842735[ADC counts]
# Preamp Bias Current=0[ADC counts]
# Met. Laser Phase=95[degrees]
# Met. Amplitude F=35[%ADC]
# Met. Amplitude D=37[%ADC]
# Met. White Light Power=0
# Met. White Light Level=0
# IR Source Power=1
# IR Source Level=0
# IR Source Power Delay Cnt=-1[sec]
# Data ZC Offset=-13648.5[data points]
# Data Delay Matching Total=1318300[nSec]
# Data ADC Frequency=19531.25[Hz]
# Data Laser Ratio=0.830513894557953
# Data HFringe Factor=2
# Data Mean DC=-0.0010257923277095[volts]
# Data Nb Pts OPD=27296
# Data Nb Pts IGM=103260
# Data Nb Pts Total=65536
# Data FPGA clock=100000000[Hz]
# Data ADC Max Norm=3.27500009536743[volts]
# Data ADC Bits=24[bits]
# Data Remove DC Flag=1
# Data Phase Correction=1
# Data PhCorr Window Length=201
# Data Apodization Type=1
# Data Type=1
# Data ZPD Position=4924[half fringes]
# Data ADC Min Interpolated=-0.441330283880234[volts]
# Data ADC Min Zero-Crossing=32757.5[half fringes]
# Data ADC Max Interpolated=1.11018443107605[volts]
# Data ADC Max Zero-Crossing=32762[half fringes]
# Data Preamp Decimation Factor=4
# Data Preamp Clock=50000000[Hz]
# Data Preamp Freq Div=256
# Data Spc Adj. Absolute=-6.60810292174574E-06[1-ratio]
# Data Spc Adj. User=0[1-ratio]
# Data Laser Ratio Total=-0.169469982385635[1-ratio]
# Data Process Time=1381320[uSec]
# Data  Spc Adj. Accessory=0[1-ratio]
# Data Spc Adj. Temperature=1.09326474557747E-05[1-ratio]
# Data Preamp ADC Coupling=2
# Data Delay Matching ADC=1120000[nSec]
# Data Delay Matching Detector=198300[nSec]
# Data Delay Matching Metrology=0[nSec]
# Coadd Nb of Measurement=1
# Coadd Measurement Count=1
# Coadd Nb of coadditions=16
# Coadd Fwd Counter=0
# Coadd Rev Counter=0
# Coadd State=2
# Coadd Intermediate xmit Factor=1
# Coadd AddfwdRev=1
# Coadd Sendcoaddeddata=1
# Coadd Divide Factor=0.0625
# Coadd Fwd Rejected Sweep=0
# Coadd Rev Rejected Sweep=0
# Coadd Delay Interval=60000[mSec]
# VCSEL Temp Board=44.9921875[degrees C]
# VCSEL Voltage Laser=2.08194088935852[volts]
# VCSEL Voltage REF=2.31914234161377[volts]
# VCSEL TEC Drive Out Diode=0.0145021537318826[volts]
# VCSEL Voltage LED=1.18223035335541[volts]
# VCSEL Temp Diode=34.999870300293[degrees C]
# VCSEL TEC Temp Setpoint=34.999870300293[degrees C]
# VCSEL TEC Startup Temp=20[degrees C]
# VCSEL TEC Temp Hysteresis=0.5[degrees C]
# VCSEL Type=1
# VCSEL Spc Drift Last Corr=0.00159875699318945[cm-1]
# VCSEL Config=16
# VCSEL Sampling Grid Wavenumber=15799.7001953125[cm-1]
# VCSEL Spc Drift Corr Timer=13863996[sec]
# VCSEL Calib Led Power=0
# VCSEL Mux Mode=0
# VCSEL Calib LED max=2.79974913597107[volts]
# VCSEL Spc Drift Corr Timer Limit=15552000[sec]
# VCSEL Calib Nb Coadd=40
# VCSEL Spc drift Total=1.50974183270591E-05[1-ratio]
# VCSEL Temp Last Calibration=43.8671875
# VCSEL Temp Slope Correction=-0.0163465905934572
# VCSEL Temp Offset Correction=0.655662178993225
# VCSEL LED 2sigma criteria=0.0125000001862645[cm-1]
# VCSEL LED 2sigma=0.0161861144006252[cm-1]
# VCSEL Calib Nb Coadd DONE=77
# VCSEL CalibTime After Startup=14400[sec]
# VCSEL Free Running Counter=15466316[sec]
# Inst. ETRAX Error=0
# Inst. Interferometer Temperature=32[degrees C]
# Inst. Usage Timer=39933[hours]
# Inst. Gain Scaled=0
# Inst. Time Host Sec=1552494322[sec]
# Inst. Time Host uSec=179271[			uSec ]
# Det. Preamp Serial ID=192
# Det. Photodiode temp=-9999[degrees C]
# Det. TEC Voltage=0[volts]
# Det. TEC Setpoint=0[degrees C]
# Det. TEC Power=0
# Det. Last delay matching calib time=0[hours]
# Spare Optic Temperature=0[degrees C]
# IR Nominal Time=43910[hours]
# IR OverPower Use Time=0[hours]
# IR UnderPower Use Time=3[hours]
# IR Source Current=1.28757202625275[amp]
# IR Source Voltage=11.4860305786133[volts]
# IR Elec Temperature=34.0000076293945[degrees C]
# EBOX  BMXS Board Temperature=28[degrees C]
# EBOX Temperature=29[degrees C]
# EBOX +15V value=15[volts]
# EBOX -15V value=-15[volts]
# EBOX +5V value=5[volts]
# Metrology use time=39933[hours]
# VCSEL Last Spec Drift Cal Date=36086[hours]
# USB Connection=0
# USB Unused 0=0
# USB Unused 1=0
# USB Unused 2=0
# USB Unused 3=0
# USB Unused 4=0
# USB Unused 5=0
# USB Unused 6=0
# USB Unused 7=0
# USB Unused 8=0
# USB Unused 9=0
# (c) FW ETRAX Main Frame Version Major=5
# (c) FW ETRAX Main Frame Version Minor=9
# (c) FW ETRAX FPGA Driver Version Major=2
# (c) FW ETRAX FPGA Driver Version Minor=5
# (c) FW BMXS FPGA Version Major=15
# (c) FW BMXS FPGA Version Minor=1
# (c) FW BMXS DSP Version=501
# (c) FW OS Version Major=2
# (c) FW OS Version Minor=6
# (c) FW OS Version Release=19
# (c) FW OS Version Build=0
# (c) FW Met. Version Major=15
# (c) FW Met. Version Minor=11
# (c) Det. Preamp Factory Serial ID=192
# (c) Det. Serial ID Part#1=1315458
# (c) Det. Serial ID Part#2=1
# (c) Det. Model Part#1=114690
# (c) Det. Model Part#2=131082
# (c) Det. Revision=1
# (c) Det. Preamp FPGA Version Major=15
# (c) Det. Preamp FPGA Version Minor=3
# (c) Det. Type=1
# (c)  Det. Default FS gain=2
# (c)  Det. Default SS gain=0
# (c) Det. Default Speed=6300[fringes/sec]
# (c) Det. Default Bias Current=0
# (c) Det. TEC Set Point Default=0[degree c]
# (c) Det. TEC Power Default=0
# (c) Det. TEC Servo SB1=0
# (c) Det. TEC Servo SB2=0
# (c) Det. TEC Servo SA1=0
# (c) Det. TEC Thermistor Ka=0
# (c) Det. TEC Thermistor Kb=0
# (c) Det. TECThermistor Kc=0
# (c) Det. Thermistor Rfb=0
# (c) Det. Thermistor Offset=0
# (c) Det. First Stage Gain1=1
# (c) Det. First Stage Gain2=3.00999999046326
# (c) Det. First Stage Gain3=9.0600004196167
# (c) Det. First Stage Gain4=27.1299991607666
# (c) Det. First Stage Gain5=80.6800003051758
# (c) Det. First Stage Gain6=237.839996337891
# (c) Det. First Stage Gain7=671.409973144531
# (c) Det. First Stage Gain8=3600
# (c) Det. Second Stage Gain1=1
# (c) Det. Second Stage Gain2=2.26999998092651
# (c) Det. Second Stage Gain3=6.01999998092651
# (c) Det. Second Stage Gain4=17.8999996185303
# (c) Det. ADC coupling=2
# (c) Inst. Serial ID Part#1=1282541
# (c) Inst. Serial ID Part#2=1
# (c) Inst. Model=MB3000
# (c) Inst. Revision=2
# (c) Interf. Serial ID Part#1=1282541
# (c) Interf. Serial ID Part#2=1
# (c) Interf. Model Part#1=81922
# (c) Interf. Model Part#2=131076
# (c) Interf. Revision=98
# (c) IR Source Serial ID Part#1=1282541
# (c) IR Source Serial ID Part#2=1
# (c) IR Source Model Part#1=2113538
# (c) IR Source Model Part#2=131073
# (c) IR Source Revision=1
# (c) IR Source Type=0
# (c) IR Source Factory Voltage=11.0900001525879[Volt]
# (c) IR Source Factory Current=1.56900000572205[amp]
# (c) VCSEL Factory Serial ID=116
# (c) VCSEL Type Configuration=1
# (c) VCSEL FPGA Version Major=15
# (c) VCSEL FPGA Version Minor=11
# (c) VCSEL TEC Temp Setpoint=35[degree C]
# (c) VCSEL TEC Startup Temp Conf=20[degree C]
# (c) VCSEL Temp Hysteresis=0.5[degree C]
# (c) VCSEL Laser Wavenumber=13121.8701171875[cm-1]
# (c) VCSEL Spectral Drift Correction=1.50974183270591E-05
# (c) VCSEL SNR LED criteria=0
# (c) Accessory USB Storage Path=/etc/tmpAccFile.gau
# (c) Absolute SpcCalibration Ajustement=-6.60810292174574E-06
# (c) Apodization Type Conf=1
# (c) Remove Average DC=1
# (c) Sampling Grid Wavenumber=15799.7001953125[cm-1]
# Validation ID=0
# Validation State=0
# Configuration Setup=MB3000_DTGS_openBeam
# USB connection Flag=0
# USB Accessory Type=0
# IR Source(HM)=1
# Hour of use nominal(HM)=1
# Current(HM)=0
# Voltage(HM)=0
# Electronic Temperature(HM)=0
# Metrology(HM)=2
# Laser Phase(HM)=0
# Amplitude of F signal(HM)=0
# Amplitude of D signal(HM)=0
# VCSEL Board Temperature(HM)=0
# VCSEL Voltage(HM)=0
# VCSEL Ref Voltage(HM)=0
# VCSEL Calib LED voltage(HM)=0
# VCSEL Diode temperature(HM)=0
# VCSEL Spc drift correction(HM)=0
# VCSEL Spectral drift C.T.(HM)=0
# VCSEL Calib LED SNR(HM)=2
# Electronic(HM)=0
# EBOX Temperature(HM)=0
# BMXS Board Temperature(HM)=0
# Detector(HM)=0
# Electronic Saturation(HM)=0
# Temperature(HM)=0
# Interferometer(HM)=0
# Co-addition(HM)=0
# NB Rejected scans Forward(HM)=0
# NB Rejected scans Reverse(HM)=0
# Firmware(HM)=0
# Version(HM)=0
# Comment=Transmission1
# ObjectID=ABF72D9E-4204-4B4A-8A43-5EE165238E1D
# Operator=Tatiana
# Department=Genie physique
